platform,komentar,timestamp,sentimen,cleaned_comment
YouTube,Saya lihat dari Ram nya aja udah aneh banget.,2022-08-23T06:37:45Z,Netral,lihat ram nya aja udah aneh banget
YouTube,untuk main game 😆😆😁😁😁😁😁,2022-08-23T06:25:34Z,Netral,main game
YouTube,termasuk penipuan gak sih?,2022-08-23T06:23:46Z,Netral,masuk tipu gak sih
YouTube,"AGAK LAIN, itu Hp 🤣🤣🤣🤣🤣🤣",2022-08-23T06:23:01Z,Netral,lain hp
YouTube,Untung aja gwa liat bang david review nie hp mau beli hp ini gak jadi lah wkwkwk makasi bang,2022-08-23T06:22:08Z,Netral,untung aja gwa liat bang david review nie hp mau beli hp gak jadi lah wkwkwk makas bang
YouTube,Apa yang mau diharapkan dari hape harga sejuta'an 🙃,2022-08-23T06:21:43Z,Netral,apa mau harap hape harga juta
YouTube,"13:38 ""Pemadam ada ya"" 🤣🤣🤣",2022-08-23T06:19:59Z,Netral,madam ya
YouTube,Kok abangnya mirip miuaug,2022-08-23T06:17:54Z,Netral,kok abang mirip miuaug
YouTube,kog pegang hpnya gemeteran si bang? wkwkwk,2022-08-23T06:12:42Z,Netral,kog pegang hpnya gemeteran si bang wkwkwk
YouTube,P,2022-08-23T06:09:09Z,Netral,p
YouTube,Wah hebat dapat sponsor KAPAL API,2022-08-23T06:07:37Z,Netral,wah hebat sponsor kapal api
YouTube,Review google pixel 7 bang🙏,2022-08-23T06:06:44Z,Netral,review google pixel bang
YouTube,"Maaf Bang, saya Gak ngopi, tapi nyusu.",2022-08-23T06:05:31Z,Netral,maaf bang gak ngopi nyusu
YouTube,Tu hp paling cocok diguyur kopi kapal api panas😁😁😁,2022-08-23T06:04:45Z,Netral,tu hp paling cocok guyur kopi kapal api panas
YouTube,Ketipu beneran aku.,2022-08-23T06:04:42Z,Netral,tipu beneran aku
YouTube,Ternganga saya denger spek nya😂,2022-08-23T05:59:36Z,Netral,nganga denger spek nya
YouTube,Unboxing realme 10 pro bang,2022-08-23T05:56:34Z,Netral,unboxing realme pro bang
YouTube,Suka liat ini sebelum beli riviewnya jujur mantap,2022-08-23T05:50:44Z,Positif,suka liat belum beli riviewnya jujur mantap
YouTube,"Epic banget sih pas bagian charger sama bilang ga ada harga diri. Jlebb 
Mantap bang David.",2022-08-23T05:47:50Z,Positif,epic banget sih pas bagi charger sama bilang ga harga diri jlebb mantap bang david
YouTube,Rangkuman pernah menit mana ini,2022-08-23T05:44:58Z,Netral,rangkum pernah menit mana
YouTube,Jadi inget hape android pertama tahun 2k16 lag parah,2022-08-23T05:33:30Z,Netral,jadi inget hape android pertama tahun k lag parah
YouTube,ngakak pas Bang David langsung buang charger nya😂,2022-08-23T05:23:33Z,Netral,ngakak pas bang david langsung buang charger nya
YouTube,9:15 jan di ketruk bang walaupun kw tapi bagus menurut sy... Wk belm pernh nyobain hp keren...,2022-08-23T05:19:12Z,Positif,jan truk bang walaupun kw bagus sy wk belm pernh nyobain hp keren
YouTube,"Kalo pada kompak nge report produk"" itu di ecommerce pasti nanti dihapus produknya",2022-08-23T05:18:35Z,Netral,kalo kompak nge report produk di ecommerce nanti hapus produk
YouTube,Bang cocok kalau buat maen game,2022-08-23T05:15:35Z,Netral,bang cocok kalau buat maen game
YouTube,"Kalo kasian sama penipu , gmna ya..
 Jawab sendiri deh",2022-08-23T05:14:51Z,Netral,kalo kasi sama tipu gmna ya jawab sendiri deh
YouTube,Sini HP'y buat gw aja Bang...!!!,2022-08-23T05:13:19Z,Netral,sini hpy buat gw aja bang
YouTube,Tapi emang bener sih terkait charger itu... waktu pakek charger asal beli baterai HP gw ngisinya lama tapi habisnya pun cepat... setelah beli yang ORI eh ngisi cepat habisnya lama wkwkkw kan lucu 😀😀jangan kalah sama gengsi ya ges yak...,2022-08-23T05:07:00Z,Netral,emang bener sih kait charger waktu pakek charger asal beli baterai hp gw ngisinya lama habis cepat beli ori eh ngisi cepat habis lama wkwkkw kan lucu jangan kalah sama gengsi ges yak
YouTube,"bang david jujur banget mereviewnya, bismillah di kirim android apa aja ke alamat jawa tengah, banyumas, kalibagor, kaliori rt5/rw5 atas nama yudhistira. soalnya hp yg aku pake ini udah mencet2 sendiri hehe",2022-08-23T05:05:41Z,Netral,bang david jujur banget mereviewnya bismillah kirim android apa aja alamat jawa tengah banyumas kalibagor kaliori rtrw atas nama yudhistira soal hp yg aku pake udah mencet sendiri hehe
YouTube,Bg ada ga bg hp camera nya kayak ipone bagus nya tapi bkn ipone?,2022-08-23T05:02:42Z,Positif,bg ga bg hp camera nya kayak ipone bagus nya bkn ipone
YouTube,"Baru kemarin nemu nih hp, eh ternyata udah dibahas, mantap dah",2022-08-23T04:57:30Z,Positif,baru kemarin nemu nih hp eh nyata udah bahas mantap dah
YouTube,"Masa masih ketipu padahal harga nya lebih dari 1jt, kalo gua beli barang 100.000 aja bolak balik liat toko sebelah.",2022-08-23T04:56:04Z,Netral,masa tipu padahal harga nya lebih jt kalo gua beli barang aja bolak balik liat toko belah
YouTube,bang david ini salah satu inspirasi saya dalam memberikan review dan tutorial apa adanya,2022-08-23T04:50:30Z,Netral,bang david salah satu inspirasi dalam beri review tutorial apa ada
YouTube,Nama hp nya apa bg,2022-08-23T04:47:42Z,Netral,nama hp nya apa bg
YouTube,"Wow memory internal nya gede banget gaesss mantap !!!😍

Tapiii, aku tetap Favorite nya 
ke SAMSUNG aja, dari thn 2012 - sekarang tetap setia dgn SAMSUNG.😍 🥰 💚",2022-08-23T04:37:47Z,Positif,wow memory internal nya gede banget gaesss mantap tapiii aku tetap favorite nya ke samsung aja thn sekarang tetap setia dgn samsung
YouTube,Kapal Api gula are tapi gambarnya tebu...aren itu dari kelapa..kl dr tebu namanya gula merah,2022-08-23T04:32:16Z,Netral,kapal api gula are gambar tebuaren dari kelapakl dr tebu nama gula merah
YouTube,Soal dual speaker Ampe sekarang blm dijelasin mgkin David lupa kali ya,2022-08-23T04:32:09Z,Netral,soal dual speaker ampe sekarang blm dijelasin mgkin david lupa kali
YouTube,"tampilan menu setting nya mirip banget dengan advan jaman dulu. gue rasa ini prangkat lama yang masih tersisa. terus di setting sedikit angka angkanya biar keliatan ram dan rom nya gede. padahal aslinya cuman 1 gb doang 🤭, sat set sat set , jual sedikit mahal dari harga dulunya, yey misi berhasil, stok lama laku juga 🤣",2022-08-23T04:28:02Z,Positif,tampil menu setting nya mirip banget advan jaman dulu gue rasa prangkat lama masih sisa terus setting sedikit angka angka biar liat ram rom nya gede padahal asli cuman gb doang sat set sat set jual sedikit mahal harga yey misi hasil stok lama laku
YouTube,"Gak percuma saya subscribe channel ini, jujur nya pakai banget!! 🤩👍 Thank you David!!!",2022-08-23T04:26:51Z,Netral,gak percuma subscribe channel jujur nya pakai banget thank you david
YouTube,Masih mending mending realme c 11 gue,2022-08-23T04:23:57Z,Netral,mending mending realme c gue
YouTube,"Konten sangat bermanfaat buat orang lain,, terima kasih banyak mas 🙏🙏",2022-08-23T04:21:26Z,Netral,konten sangat manfaat buat orang terima kasih banyak mas
YouTube,ram doang besar. nyimpan plastore aja ngos ngosan 😂😂,2022-08-23T04:21:24Z,Netral,ram doang besar nyimpan plastore aja ngos ngosan
YouTube,Aq sudah tertipu beli di shopy 😓,2022-08-23T04:17:26Z,Netral,aq tipu beli shopy
YouTube,"Headphone hitam di belakang abang, bikin saya berfantasy kemana2, kaya sering liat dilemari bini gitu, tapi apa yahhhh 😁😂🙏",2022-08-23T04:14:25Z,Netral,headphone hitam belakang abang bikin berfantasy kaya sering liat lemari bini gitu apa yahhhh
YouTube,"wkwk xiaomi udh ad cloningnya ,,tp bg speaker infinix bagus kok ,malah lbh bagus dari xiaomi lbh jreeng suaranya",2022-08-23T04:10:43Z,Positif,wkwk xiaomi udh ad cloningnya tp bg speaker infinix bagus kok malah lbh bagus xiaomi lbh jreeng suara
YouTube,Kayak pcoc,2022-08-23T04:08:33Z,Netral,kayak pcoc
YouTube,separah parahnya speaker infinix masih parah ...... 🤣🤣🤣🤣,2022-08-23T03:54:47Z,Netral,parah parah speaker infinix parah
YouTube,Balik modal kok bg😁,2022-08-23T03:52:02Z,Netral,balik modal kok bg
YouTube,Parah,2022-08-23T03:48:48Z,Netral,parah
YouTube,iklan hp nya asal tulis 🤣,2022-08-23T03:47:34Z,Netral,iklan hp nya asal tulis
YouTube,Kaya udah pasrah banget ya wkwk,2022-08-23T03:45:13Z,Netral,kaya udah pasrah banget wkwk
YouTube,tetep semangat untuk terus berkarya,2022-08-23T03:44:34Z,Netral,tetep semangat terus karya
YouTube,cpu z harusnya ka... liat spek aslinya,2022-08-23T03:40:01Z,Positif,cpu z harus ka liat spek asli
YouTube,Infinix HOT11S gk gitu gitu amat😅,2022-08-23T03:38:26Z,Netral,infinix hots gk gitu gitu amat
YouTube,Sudah xiaomi di KW in pula 🤣🤣,2022-08-23T03:35:33Z,Netral,xiaomi kw in
YouTube,dari pada buat beli hp model gitu... mending nabung untuk beli hp yang brand asli,2022-08-23T03:30:44Z,Positif,pada buat beli hp model gitu mending nabung beli hp brand asli
YouTube,exream amat custom rom nya. zaman2 ane suka oprek dulu,2022-08-23T03:30:28Z,Netral,exream custom rom nya zaman ane suka oprek dulu
YouTube,"seperti kasus flashdisk murah 2TB he he, tapi heran di tokonya bisa ribuan yg beli dan pada kasih bintang 5, umumnya kasih bintang duluan sebelum nyoba produknya",2022-08-23T03:29:28Z,Positif,kasus flashdisk murah tb he he heran toko ribu yg beli pada kasih bintang umum kasih bintang duluan nyoba produk
YouTube,Saya pakai oppo reno 7 aja udah seneng bang 🤣🤣🤣,2022-08-23T03:26:45Z,Netral,pakai oppo reno aja udah neng bang
YouTube,mendingan beli limbah jepang dan us,2022-08-23T03:26:04Z,Netral,mending beli limbah jepang us
YouTube,Ngapain ngecek tabung pemadam bang...???🤣🤣,2022-08-23T03:25:35Z,Netral,ngapain ngecek tabung madam bang
YouTube,"Jadi inget beli HP murah xiaomi note 10 plus di FB, terus klik link nya masuk ke web official store gitu  tapi ternyata fanspage dan web official storenya itu juga abal-abal,, padhal harga 1 juta lebih... Ngak dikirim produknya, kirim pesan di fanspage no respon, malah FB.ku di blockir😥tanya ke customer service xiaomi yg asli ngak bisa bantu pula, duit 1 juta lebih melayang😤😤",2022-08-23T03:25:16Z,Positif,jadi inget beli hp murah xiaomi note plus fb terus klik link nya masuk web official store gitu nyata fanspage web official storenya juga abalabal padhal harga juta lebih ngak kirim produk kirim pesan fanspage no respon malah fbku blockir tanya customer service xiaomi yg asli ngak bantu duit juta lebih layang
YouTube,Kasih aku bos hp yg gk di pakai anaku sekolah kurang hp di desa,2022-08-23T03:19:19Z,Netral,kasih aku bos hp yg gk pakai ana sekolah kurang hp desa
YouTube,1jt macem begini mah mending top up battle pass dota 2 anjirrr... 🤣 Pathetic,2022-08-23T03:13:51Z,Netral,jt macem begini mah mending top up battle pass dota anjirrr pathetic
YouTube,Bang coba review hp pova 2 atau 3,2022-08-23T03:10:28Z,Netral,bang coba review hp pova
YouTube,Kalo saya beli hp ya saya pergi ke counter 😎,2022-08-23T03:04:44Z,Netral,kalo beli hp saya pergi counter
YouTube,"Aku pernah jg ketipu produk hdc ,sedih rasany.",2022-08-23T02:56:12Z,Netral,aku pernah jg tipu produk hdc sedih rasany
YouTube,"Gw pernah juga kena beli flash disk dan memory card sandisk abal abal.. 
Di masuk kan ke hp samsunv memory card nya ke baca 128GB.tapi kalau di scan QR dan barcode  nya di packing nya harus nya itu sandisk 4GB.
Di coba simpen file gede keliatan nya ke simpen tp pas di buka file nya yg di simpen  ga bisa di buka alias ga kesimpen corrupt",2022-08-23T02:53:25Z,Netral,gw pernah kena beli flash disk memory card sandisk abal abal di masuk kan hp samsunv memory card nya baca gbtapi kalau scan qr barcode nya packing nya nya sandisk gb di coba simpen file gede liat nya simpen tp pas buka file nya yg simpen ga di buka alias ga kesimpen corrupt
YouTube,"Jangan salahkan penjual, salahkan masyarakat yang kurang teredukasi dan cuma mau murah doang 😁",2022-08-23T02:53:11Z,Positif,jangan salah jual salah masyarakat kurang edukasi cuma mau murah doang
YouTube,Widih keren kontennya,2022-08-23T02:52:50Z,Positif,widih keren konten
YouTube,16:04 bang david terkaget kaget😭🤣🤣,2022-08-23T02:50:51Z,Netral,bang david kaget kaget
YouTube,wkwkwk,2022-08-23T02:49:10Z,Netral,wkwkwk
YouTube,"Mungkin kita akan pasang batrenya, hmm tbung hydran pemadam ada🤣🤣😭",2022-08-23T02:47:16Z,Netral,mungkin akan pasang batrenya hmm tbung hydran madam ada
YouTube,Test genshin bang,2022-08-23T02:43:51Z,Netral,test genshin bang
YouTube,Abang klo beli di mana,2022-08-23T02:42:20Z,Netral,abang klo beli mana
YouTube,"Kalo pesulap merah bongkar dukun palsu
Tapi kalo david bongkar hp palsu",2022-08-23T02:40:11Z,Negatif,kalo sulap merah bongkar dukun palsu tapi kalo david bongkar hp palsu
YouTube,"kata penutupnya ""maimette - mau mati"" 🤣🤣🤣",2022-08-23T02:39:56Z,Netral,kata tutup maimette mau mati
YouTube,"Kemarin temenku beli HP di olshop niatnya beli POCO M4 PRO harga 1jt'n yg katanya lg cuci gudang, udah di ingetin kalo misal beda jauh sama harga SRP mending jangan
Dan bisa ditebak yang dateng bukan POCO tp PQCQ 

saran gw mending pikir lagi kalo beli HP murah dan bilangnya baru, selisih diskon pun ga bakal lebih 500rb kalo emng bener ada diskon",2022-08-23T02:37:28Z,Positif,kemarin temenku beli hp olshop niat beli poco m pro harga jtn yg kata lg cuci gudang udah ingetin kalo misal beda jauh sama harga srp mending jangan dan tebak dateng bukan poco tp pqcq saran gw mending pikir kalo beli hp murah bilang baru selisih diskon ga bakal lebih rb kalo emng bener diskon
YouTube,Knpa hp kyak bgtu bs beredar ya..harusnyakan masuk kategori penipuan,2022-08-23T02:35:02Z,Netral,knpa hp kyak bgtu bs edar yaharusnyakan masuk kategori tipu
YouTube,Wah perlu dibongkar pesulap merah ini,2022-08-23T02:25:36Z,Netral,wah perlu bongkar sulap merah
YouTube,Kok bisa bisanya bg David beli HP laknat itu.,2022-08-23T02:19:08Z,Netral,kok bisa bg david beli hp laknat
YouTube,5:45 ngakak dilempar🤣,2022-08-23T02:16:41Z,Netral,ngakak lempar
YouTube,test,2022-08-23T02:15:35Z,Netral,test
YouTube,"Haha keplehh sih banget gitu nyusahin hape dengan harga segitu bajaj murah ga rekomendasi bamget, makasih sudah di review jadi gak pembodohan public konten nya🤣siap di kamu bg yg udah belik🤣☺",2022-08-23T02:13:01Z,Positif,haha keplehh sih banget gitu nyusahin hape harga segitu bajaj murah ga rekomendasi bamget makasih review jadi gak bodoh public konten nya siap di kamu bg yg udah belik
YouTube,Katanya imei tidak terdaftar tidak bisa dipakai di Indo. Bagaimana dgn hp macam gini? Seharusnya pihak terkait tangani masalah seperti ini,2022-08-23T02:10:48Z,Netral,kata imei daftar bisa pakai indo bagaimana dgn hp macam gin pihak kait tangan masalah ini
YouTube,Di beli 1 bulan lngsung rusak.😆,2022-08-23T02:07:38Z,Netral,beli bulan lngsung rusak
YouTube,"""Dimana ada harga disitu ada kualitas"" kata - kata yang selalu gua inget sebelum beli barang penting",2022-08-23T02:05:05Z,Netral,harga situ ada kualitas kata kata selalu gua inget beli barang penting
YouTube,"kebanyakan nonton dari pada like, wah.. seBaj*ngan itukah kalian bos",2022-08-23T02:03:04Z,Netral,banyak nonton pada like wah sebajngan itu kalian bos
YouTube,"Terima kasih infonya 🙏,,,",2022-08-23T01:51:38Z,Netral,terima kasih info
YouTube,Rata2 KW klo beli di online shop,2022-08-23T01:48:04Z,Netral,rata kw klo beli online shop
YouTube,"Saya juga ketipu, di beliin hp note 11 kw, eh pas saya pasang lalu nyalain udah agak aneh kok tulisan welcome dan menunya seperti hp Samsung jadul, ya ampuuuun sejuta melayang 😭",2022-08-23T01:46:36Z,Netral,juga tipu beliin hp note kw eh pas pasang lalu nyalain udah aneh kok tulis welcome menu hp samsung jadul ampuuuun juta layang
YouTube,6:40 harusnya produsen hp balik lagi dong ke baterai yang bisa dicopot. Jadi kalo baterai lemah bisa diganti sendiri..,2022-08-23T01:35:45Z,Netral,harus produsen hp balik dong baterai copot jadi kalo baterai lemah bisa ganti sendiri
YouTube,makasih banyak Bang Dav atas infonya untung tdk jadi beli hp yg murah tanpa kualitas,2022-08-23T01:25:40Z,Positif,makasih banyak bang dav atas info untung tdk jadi beli hp yg murah kualitas
YouTube,"Ke sayain aja bng , saya gak punya HP ini hp temen hm",2022-08-23T01:22:05Z,Netral,sayain aja bng gak punya hp hp temen hm
YouTube,Ram elite lancar sulite,2022-08-23T01:21:52Z,Netral,ram elite lancar sulite
YouTube,mantap bang saya suka reviewnya,2022-08-23T01:15:21Z,Positif,mantap bang suka reviewnya
YouTube,Nih hp iklannya bertebaran,2022-08-23T01:09:35Z,Netral,nih hp iklan tebar
YouTube,sruputan pertama kayak anu.... 😆,2022-08-23T01:08:10Z,Netral,sruputan pertama kayak
YouTube,"Mimtak masukan bang.. bajet 3 jt.
Bagusnya beli hp apa..??",2022-08-23T01:08:02Z,Positif,mimtak masuk bang bajet jt bagus beli hp apa
YouTube,"Style baru ya bang?
Mirip jared dines",2022-08-23T01:02:23Z,Netral,style baru bang mirip jared dines
YouTube,Ngeri charger dibanting2,2022-08-23T01:00:42Z,Netral,ngeri charger banting
YouTube,Trims kasih pak David,2022-08-23T00:59:09Z,Netral,trims kasih pak david
YouTube,Gak ada hp bekas2 review gak kapake kah ...lumyan but ojol bang,2022-08-23T00:53:54Z,Netral,gak hp bekas review gak kapake lumyan but ojol bang
YouTube,Hp yg bagus yg ram nya di atas 4 dan murah harganya,2022-08-23T00:46:59Z,Positif,hp yg bagus yg ram nya atas murah harga
YouTube,"saya juga beli 2 bang......di toko online 
setelah saya chat langsung hilang tu toko dan Minta maaf 
bagi kawan lain hanya ingetin beli di toko resmi saja...ya",2022-08-23T00:45:39Z,Netral,juga beli bangdi toko online telah chat langsung hilang tu toko minta maaf bagi kawan hanya ingetin beli toko resmi sajaya
YouTube,"kwowkwowk hape ecek""an 😂",2022-08-23T00:42:47Z,Netral,kwowkwowk hape ecek
YouTube,"jangan tergiur barang murah, mending di tabung dulu duwitnya untuk beli hp yang ori new, kasih tau Bg David",2022-08-23T00:41:55Z,Positif,jangan giur barang murah mending tabung dulu duwitnya beli hp ori new kasih tau bg david
YouTube,rivew realme c35 dong bang,2022-08-23T00:31:47Z,Netral,rivew realme c dong bang
YouTube,weh aku pernah nemu modelan begini dan ada jg namanya Galaxy Tab. kukira dr samsung tp kan kok murah banget. akhirnya kubaca lgi beh itu mah android kapan parah old banget 😂😂😭😭,2022-08-23T00:31:01Z,Positif,weh aku pernah nemu model begini ada jg nama galaxy tab kira dr samsung tp kan kok murah banget akhir baca lgi beh mah android kapan parah old banget
YouTube,"Ini mah emang hape sampah, banyak yang beginian di shopee.. Kalo lagi gabut gw suka baca review *3 kebawah di sana.. Kocak",2022-08-23T00:26:55Z,Netral,mah emang hape sampah banyak begini shopee kalo gabut gw suka baca review bawah sana kocak
YouTube,HAPE VIRQL HARGA MURAH SPEK MEVVAH DAN TERNYATA SPEK RONGSOKAN 😂 HOOOH TENNANN,2022-08-23T00:24:08Z,Positif,hape virql harga murah spek mevvah nyata spek rongsok hoooh tennann
YouTube,penggemar lagu NCS juga nih,2022-08-23T00:15:35Z,Netral,gemar lagu ncs nih
YouTube,Di olshop bnyk jebakan batman HP murah ram gede dgn memakai merek terkenal.,2022-08-23T00:13:42Z,Positif,olshop bnyk jebak batman hp murah ram gede dgn pakai merek kenal
YouTube,Selamat pagi wow mantap bang semangat keren HP nya murah sekali,2022-08-23T00:08:53Z,Positif,selamat pagi wow mantap bang semangat keren hp nya murah sekali
YouTube,"Gak usah dijelasin seharusnya mikir lbh baik beda merek sekalian daripada dompleng merek ygjelas ujung2nya tipu2  dan aseng sangat tau peluang itu krn kita yg kasih celah, alias kalau merasa malu enak nabung beli yg benar sesuai kemampuan jgn bernafsu amat giliran ditipu marah,dgn mudahnta mrwka berkelit,anehpemerintah yg high level mampu diblokir yg kek giynian melenggang fbebas kayak dapat restu",2022-08-23T00:06:02Z,Netral,gak usah dijelasin mikir lbh baik beda merek sekali dompleng merek ygjelas ujung tipu aseng sangat tau peluang krn yg kasih celah alias kalau rasa malu enak nabung beli yg benar sesuai mampu jgn nafsu gilir tipu marahdgn mudahnta mrwka berkelitanehpemerintah yg high level mampu blokir yg kek giynian lenggang fbebas kayak restu
YouTube,Sbenarnya kalau dibeli anggapan mreka masarakat indo bodoh dan jadi peluang bagi pembodohon dan memacu mreka untuk kebabak tipu tipu berikutnya yah resiko gensi masarakat yg luar binasa mm embuka peluang tipu2 aseng tahan nafsu nabung woy krn pemerintah tutup mata urusan aseng satu ini buktinya dijual umum lewat market place,2022-08-23T00:03:57Z,Netral,sbenarnya kalau beli anggap mreka masarakat indo bodoh jadi peluang pembodohon pacu mreka babak tipu tipu ikut yah resiko gensi masarakat yg luar binasa mm embuka peluang tipu aseng tahan nafsu nabung woy krn perintah tutup mata urus aseng satu bukti jual umum lewat market place
YouTube,"Bank rekomendet hp yg harga 1jt_an lebih dikit, biar kita aman & bs menikmati..😅",2022-08-23T00:03:39Z,Netral,bank rekomendet hp yg harga jtan lebih dikit biar aman bs nikmat
YouTube,100 ribu aja gue nggak mau beli hp kayak gitu...😁,2022-08-23T00:00:48Z,Netral,ribu aja gue mau beli hp kayak gitu
YouTube,"Istilah kata, jikalau,., Ente kadang kadang, ., Ini beda , beda lagi pokoknya dah.,.,.",2022-08-22T23:59:49Z,Netral,istilah kata jikalau ente kadang kadang beda beda pokok dah
YouTube,"BAHAS DONG BANG SENSOR FINGERPRINT YG HILANG DI MENU PENGATURAN PADA HP INFINIX, SOALNYA UDAH BANYAK YG NGALAMIN
PADAHAL HP NYA BELUM CUKUP 1 TAHUN",2022-08-22T23:57:11Z,Netral,bahas dong bang sensor fingerprint yg hilang menu atur hp infinix soal udah banyak yg ngalamin padahal hp nya cukup tahun
YouTube,Mantap yang udah beli,2022-08-22T23:55:45Z,Positif,mantap udah beli
YouTube,"ADA HARGA ADA KWALITAS 
be smart buyer ya gaes",2022-08-22T23:55:28Z,Netral,harga kwalitas be smart buyer gaes
YouTube,"nonton Review :
PIngin Beli ❌
Takut Beli ✔",2022-08-22T23:55:01Z,Netral,nonton review pingin beli takut beli
YouTube,Terimakasih baang penjelasannya,2022-08-22T23:53:58Z,Netral,terimakasih baang jelas
YouTube,Banh lu beli d mana ??,2022-08-22T23:52:00Z,Netral,banh lu beli d mana
YouTube,Anjir dekacore🤣🤣🤣🤣🤣,2022-08-22T23:47:11Z,Netral,anjir dekacore
YouTube,Penyakit cina gak nipu gak makan,2022-08-22T23:43:17Z,Netral,sakit cina gak nipu gak makan
YouTube,3 hr udh 3 jt aj views mantap...👌,2022-08-22T23:38:21Z,Positif,hr udh jt aj views mantap
YouTube,"Bang kalo diliat liat, Lu itu Kayak Fiki Nakai... Coba dong colab bareng Fiki Nakai_ gw bayangin kalo lu berdua duduk bareng kaya kakak adik..  😀😀😀",2022-08-22T23:21:24Z,Netral,bang kalo liat liat lu kayak fiki naka coba dong colab bareng fiki naka gw bayangin kalo lu dua duduk bareng kaya kakak adik
YouTube,alhamdulillah masi bersukur sama hp sendiri walaupun kentang,2022-08-22T23:14:47Z,Netral,alhamdulillah mas bersukur sama hp sendiri walaupun kentang
YouTube,Terimakasih jadi terinspirasi,2022-08-22T23:09:15Z,Netral,terimakasih jadi inspirasi
YouTube,Hp kocak yg d jual d tik tok 🤣🤣🤣🤣🤣😂,2022-08-22T23:07:26Z,Netral,hp kocak yg d jual d tik tok
YouTube,Kopinya deket rumah bang,2022-08-22T23:01:12Z,Netral,kopi deket rumah bang
YouTube,"Udah pernah beli, dan saya ketipu di toko orange, tapi saya balikin, untung masih bisa di balikin barangnya.
Yang bikin heran itu penjualannya bisa ratusan di toko orange.
banyak banget jenis nya xiami, infinix, realme ada semua kwnya.
Masalah utama hp saya beli itu infinix kw : SIM ga ke detec, lemot hpnya, di cek tulisanya hp note 11.",2022-08-22T23:00:22Z,Netral,udah pernah beli tipu toko orange saya balikin untung balikin barang yang bikin heran jual bisa ratus toko orange banyak banget jenis nya xiami infinix realme semua kwnya masalah utama hp saya beli infinix kw sim ga detec lot hpnya cek tulisanya hp note
YouTube,Minimal kalau ngopi sambil rokok an bang.....,2022-08-22T22:58:39Z,Netral,minimal kalau ngopi rokok an bang
YouTube,udh ketipu :'),2022-08-22T22:58:25Z,Netral,udh tipu
YouTube,Banyak barang itu yang di retur di ekspedisi merah,2022-08-22T22:56:51Z,Netral,banyak barang yang retur ekspedisi merah
YouTube,Buat di pakein akun ojol aja ini mah,2022-08-22T22:50:32Z,Netral,buat pakein akun ojol aja mah
YouTube,PALING SUKA LIAT VIDEO CHANNEL INI GAK MEMBOSANKAN DAN SANGAT BERMANFAAT SEHAT SELALU BRO....MAJU TERUS,2022-08-22T22:43:12Z,Netral,paling suka liat video channel gak bosan sangat manfaat sehat selalu bromaju terus
YouTube,test main genshin grafik rata kanan bang,2022-08-22T22:38:11Z,Netral,test main genshin grafik rata kanan bang
YouTube,Klo mau yg murah dan bagus dah infinix,2022-08-22T22:36:09Z,Positif,klo mau yg murah bagus dah infinix
YouTube,Chipset beli mana tuh yg bikin product kw🐧,2022-08-22T22:24:22Z,Netral,chipset beli mana tuh yg bikin product kw
YouTube,"Gua yang masih pake samsung 2016 Mah Masih Aman Ga Ngeleg Kaya gitu perasaan Mening Beli Vivo,Samsung,atau ga oppo",2022-08-22T22:24:11Z,Netral,gua pake samsung mah masih aman ga ngeleg kaya gitu asa ning beli vivosamsungatau ga oppo
YouTube,saya suka sekali nonton channel nya bang David 😘❤️ sukses dan sehat selalu bang David 💪,2022-08-22T22:23:17Z,Netral,suka sekali nonton channel nya bang david sukses sehat selalu bang david
YouTube,Pas minum bunyi kentut bang 😄🙏,2022-08-22T22:10:16Z,Netral,pas minum bunyi kentut bang
YouTube,"Ya ampun ... Gini doank punya 9,5 jt subscribe ..... 🤔",2022-08-22T22:03:49Z,Netral,ampun gin doank punya jt subscribe
YouTube,hape kw pasti starter upnya tulisan welcome wkwkkw,2022-08-22T21:49:25Z,Netral,hape kw starter upnya tulis welcome wkwkkw
YouTube,"Abangku kmren mesan hp INFINIX di shop online, tapi pas hpnya udah datang, bukannya INFINIX, malah hp gak jelas kyk gini",2022-08-22T21:40:21Z,Netral,abang kmren mesan hp infinix shop online pas hpnya udah datang bukan infinix malah hp gak jelas kyk gin
YouTube,keren,2022-08-22T21:29:23Z,Positif,keren
YouTube,"sruput kopinya kerenan dikit napa bang kek diiklan tv, ini kaya yg mencret hahaha",2022-08-22T21:23:48Z,Positif,sruput kopi keren dikit napa bang kek iklan tv kaya yg mencret hahaha
YouTube,"Nah ini, bapk q beliin ibuku hp ini, Krn murah aja pas gw inboxing kok kek hp mainan, kasihan bngt ibuku ih",2022-08-22T20:53:09Z,Positif,nah bapk q beliin ibu hp krn murah aja pas gw inboxing kok kek hp main kasihan bngt ibu ih
YouTube,Bisa main gensin gk bang,2022-08-22T20:32:32Z,Netral,main gensin gk bang
YouTube,Kentang itu bukan hp wkwk,2022-08-22T20:11:12Z,Netral,kentang bukan hp wkwk
YouTube,Rekomendasi hp yang cocok buat olshop bang,2022-08-22T20:08:03Z,Netral,rekomendasi hp cocok buat olshop bang
YouTube,Untuk aku dong hp nya bg,2022-08-22T20:06:54Z,Netral,aku dong hp nya bg
YouTube,Asli ngakak gw bg liat lu unboxing sambil ngelempar cassan.. Ini apa ini ringan bgt.. Wkwkwk,2022-08-22T20:02:23Z,Positif,asli ngakak gw bg liat lu unboxing ngelempar cassan apa ringan bgt wkwkwk
